"Year","Month","Day","Hour","Temperature_mean","Humidity_mean","WindSpeed_mean","GeneralDiffuseFlows_mean","DiffuseFlows_mean","PowerConsumption_Zone1_sum","PowerConsumption_Zone2_sum","PowerConsumption_Zone3_sum","Weekday_first","IsWeekend_first","TimeOfDay_Afternoon_first","TimeOfDay_Evening_first","TimeOfDay_Morning_first","TimeOfDay_Night_first","Season_Autumn_first","Season_Spring_first","Season_Summer_first","Season_Winter_first","Temperature_mean_lag4","Temperature_mean_lag8","Temperature_mean_lag12","Temperature_mean_lag24","Temperature_mean_lag48","Humidity_mean_lag4","Humidity_mean_lag8","Humidity_mean_lag12","Humidity_mean_lag24","Humidity_mean_lag48","WindSpeed_mean_lag4","WindSpeed_mean_lag8","WindSpeed_mean_lag12","WindSpeed_mean_lag24","WindSpeed_mean_lag48","GeneralDiffuseFlows_mean_lag4","GeneralDiffuseFlows_mean_lag8","GeneralDiffuseFlows_mean_lag12","GeneralDiffuseFlows_mean_lag24","GeneralDiffuseFlows_mean_lag48","DiffuseFlows_mean_lag4","DiffuseFlows_mean_lag8","DiffuseFlows_mean_lag12","DiffuseFlows_mean_lag24","DiffuseFlows_mean_lag48","PowerConsumption_Zone1_sum_lag4","PowerConsumption_Zone1_sum_lag8","PowerConsumption_Zone1_sum_lag12","PowerConsumption_Zone1_sum_lag24","PowerConsumption_Zone1_sum_lag48","PowerConsumption_Zone2_sum_lag4","PowerConsumption_Zone2_sum_lag8","PowerConsumption_Zone2_sum_lag12","PowerConsumption_Zone2_sum_lag24","PowerConsumption_Zone2_sum_lag48","PowerConsumption_Zone3_sum_lag4","PowerConsumption_Zone3_sum_lag8","PowerConsumption_Zone3_sum_lag12","PowerConsumption_Zone3_sum_lag24","PowerConsumption_Zone3_sum_lag48"
2017,10,27,14,21.5,49.833333333333336,4,444.8333333333333,144.83333333333334,187328,153763,67990,4,0,1,0,0,0,1,0,0,0,17.833333333333332,17.333333333333332,17.333333333333332,17.666666666666668,20.166666666666668,72.66666666666667,68.33333333333333,68.66666666666667,80.5,83.16666666666667,3.1666666666666665,0,0,0,0.5,217.83333333333334,0,0,84.16666666666667,120.5,146.5,0,0,74.66666666666667,101.66666666666667,184625,129969,137954,198716,199908,152915,119936,106179,160757,154357,68161,60853,65825,66263,74048
2017,10,27,15,21.833333333333332,52.5,4,316.5,146.33333333333334,182798,149947,63783,4,0,1,0,0,0,1,0,0,0,19.166666666666668,17.166666666666668,17,16,20.5,65.33333333333333,67.83333333333333,68.33333333333333,86.33333333333333,79.5,4,0,0,0,0,226.5,2.1666666666666665,0,109.33333333333333,69.5,188.16666666666666,1.8333333333333333,0,93.66666666666667,57.666666666666664,192415,145698,135558,190165,189309,159487,119289,105374,156660,156648,72274,53762,64886,69071,74989
2017,10,27,16,21,57.5,4,130.16666666666666,76.33333333333333,179659,146869,63212,4,0,1,0,0,0,1,0,0,0,20.333333333333332,17.666666666666668,17,16,20.5,58.5,66.83333333333333,69.16666666666667,88.5,81.66666666666667,4,0,0,0,0,495.8333333333333,58,0,61.833333333333336,127.83333333333333,176.83333333333334,42.833333333333336,0,52,101.5,185540,159916,137236,185602,185066,155989,129314,106521,153187,152081,73621,56493,68287,69567,75110
2017,10,27,17,20.833333333333332,57.333333333333336,4,83.66666666666667,43.5,206588,168602,87868,4,0,1,0,0,0,1,0,0,0,21,18,16.5,16,21,55.333333333333336,66.5,71.83333333333333,87.83333333333333,79,4,3.8333333333333335,0,0,0,377.6666666666667,178.33333333333334,0,24.333333333333332,61.166666666666664,228.33333333333334,102.83333333333333,0,20.833333333333332,45.5,188923,175961,140482,209708,205852,154602,142802,116968,173506,170964,73506,64006,71201,97819,96849
2017,10,27,18,20,56.833333333333336,4,10.833333333333334,6.666666666666667,241880,196724,107132,4,0,0,1,0,0,1,0,0,0,21.5,17.833333333333332,17.333333333333332,17,21,49.833333333333336,72.66666666666667,68.33333333333333,82.66666666666667,69.5,4,3.1666666666666665,0,0,0,444.8333333333333,217.83333333333334,0,4.833333333333333,3.6666666666666665,144.83333333333334,146.5,0,4.166666666666667,3.1666666666666665,187328,184625,129969,248579,248779,153763,152915,119936,206802,206253,67990,68161,60853,118611,118728
2017,10,27,19,19.166666666666668,61.166666666666664,4,0,0,240109,196780,108381,4,0,0,1,0,0,1,0,0,0,21.833333333333332,19.166666666666668,17.166666666666668,17.166666666666668,21,52.5,65.33333333333333,67.83333333333333,78.5,66,4,4,0,0,0,316.5,226.5,2.1666666666666665,0,0,146.33333333333334,188.16666666666666,1.8333333333333333,0,0,182798,192415,145698,248029,247583,149947,159487,119289,203615,202746,63783,72274,53762,118506,117660
2017,10,27,20,18.333333333333332,64.33333333333333,4,0,0,237511,191304,107244,4,0,0,1,0,0,1,0,0,0,21,20.333333333333332,17.666666666666668,18.5,20.333333333333332,57.5,58.5,66.83333333333333,66.5,70.33333333333333,4,4,0,0,0,130.16666666666666,495.8333333333333,58,0,0,76.33333333333333,176.83333333333334,42.833333333333336,0,0,179659,185540,159916,241828,239271,146869,155989,129314,196711,195850,63212,73621,56493,116556,116638
2017,10,27,21,17.833333333333332,68.33333333333333,4,0,0,221379,178844,102954,4,0,0,1,0,0,1,0,0,0,20.833333333333332,21,18,18.333333333333332,20,57.333333333333336,55.333333333333336,66.5,66.83333333333333,69,4,4,3.8333333333333335,0,0,83.66666666666667,377.6666666666667,178.33333333333334,0,0,43.5,228.33333333333334,102.83333333333333,0,0,206588,188923,175961,222312,220464,168602,154602,142802,178096,180213,87868,73506,64006,110562,110348
2017,10,27,22,16.5,75.16666666666667,4,0,0,196864,159638,92425,4,0,0,1,0,0,1,0,0,0,20,21.5,17.833333333333332,18,20,56.833333333333336,49.833333333333336,72.66666666666667,69.16666666666667,68.5,4,4,3.1666666666666665,0,0,10.833333333333334,444.8333333333333,217.83333333333334,0,0,6.666666666666667,144.83333333333334,146.5,0,0,241880,187328,184625,190412,194382,196724,153763,152915,157348,158745,107132,67990,68161,98075,96850
2017,10,27,23,15.666666666666666,78.5,4,0,0,172369,136435,81185,4,0,0,1,0,0,1,0,0,0,19.166666666666668,21.833333333333332,19.166666666666668,18,20,61.166666666666664,52.5,65.33333333333333,68,68,4,4,4,0,0,0,316.5,226.5,0,0,0,146.33333333333334,188.16666666666666,0,0,240109,182798,192415,168045,169671,196780,149947,159487,137350,135795,108381,63783,72274,87505,81425
2017,10,28,0,14.833333333333334,82,4,0,0,156878,122054,74550,5,1,0,0,0,1,1,0,0,0,18.333333333333332,21,20.333333333333332,18,20,64.33333333333333,57.5,58.5,70.16666666666667,65.83333333333333,4,4,4,0,0,0,130.16666666666666,495.8333333333333,0,0,0,76.33333333333333,176.83333333333334,0,0,237511,179659,185540,153210,153280,191304,146869,155989,121845,121392,107244,63212,73621,78507,75490
2017,10,28,1,14,83.83333333333333,4,0,0,145875,111070,65328,5,1,0,0,0,1,1,0,0,0,17.833333333333332,20.833333333333332,21,17.5,20.166666666666668,68.33333333333333,57.333333333333336,55.333333333333336,70.33333333333333,64,4,4,4,0,0,0,83.66666666666667,377.6666666666667,0,0,0,43.5,228.33333333333334,0,0,221379,206588,188923,142359,143247,178844,168602,154602,110335,112081,102954,87868,73506,70793,69950
2017,10,28,2,13.833333333333334,84.66666666666667,4,0,0,139541,106809,63112,5,1,0,0,0,1,1,0,0,0,16.5,20,21.5,17.333333333333332,20.166666666666668,75.16666666666667,56.833333333333336,49.833333333333336,68.66666666666667,64.66666666666667,4,4,4,0,0,0,10.833333333333334,444.8333333333333,0,0,0,6.666666666666667,144.83333333333334,0,0,196864,241880,187328,137954,138906,159638,196724,153763,106179,108979,92425,107132,67990,65825,66935
2017,10,28,3,13.333333333333334,86,4,0,0,136826,105524,62457,5,1,0,0,0,1,1,0,0,0,15.666666666666666,19.166666666666668,21.833333333333332,17,20.166666666666668,78.5,61.166666666666664,52.5,68.33333333333333,63.333333333333336,4,4,4,0,0,0,0,316.5,0,0,0,0,146.33333333333334,0,0,172369,240109,182798,135558,137986,136435,196780,149947,105374,107250,81185,108381,63783,64886,66263
2017,10,28,4,13,86.5,4,0,0,137538,106895,62324,5,1,0,0,0,1,1,0,0,0,14.833333333333334,18.333333333333332,21,17,20.5,82,64.33333333333333,57.5,69.16666666666667,61.5,4,4,4,0,0,0,0,130.16666666666666,0,0,0,0,76.33333333333333,0,0,156878,237511,179659,137236,137739,122054,191304,146869,106521,108866,74550,107244,63212,68287,66828
2017,10,28,5,13,86.33333333333333,4,0,0,144230,114896,65557,5,1,0,0,0,1,1,0,0,0,14,17.833333333333332,20.833333333333332,16.5,20,83.83333333333333,68.33333333333333,57.333333333333336,71.83333333333333,63.333333333333336,4,4,4,0,0,0,0,83.66666666666667,0,0,0,0,43.5,0,0,145875,221379,206588,140482,148440,111070,178844,168602,116968,119432,65328,102954,87868,71201,66835
2017,10,28,6,12.333333333333334,86,4,0,0,135351,109201,56511,5,1,0,0,1,0,1,0,0,0,13.833333333333334,16.5,20,17.333333333333332,20,84.66666666666667,75.16666666666667,56.833333333333336,68.33333333333333,63.5,4,4,4,0,0,0,0,10.833333333333334,0,0,0,0,6.666666666666667,0,0,139541,196864,241880,129969,145749,106809,159638,196724,119936,121079,63112,92425,107132,60853,57124
2017,10,28,7,12,87,4,4.5,2.6666666666666665,139863,112336,50693,5,1,0,0,1,0,1,0,0,0,13.333333333333334,15.666666666666666,19.166666666666668,17.166666666666668,20.333333333333332,86,78.5,61.166666666666664,67.83333333333333,59.833333333333336,4,4,4,0,0,0,0,0,2.1666666666666665,3.6666666666666665,0,0,0,1.8333333333333333,2.8333333333333335,136826,172369,240109,145698,149441,105524,136435,196780,119289,119214,62457,81185,108381,53762,52841
2017,10,28,8,12,87.5,4,115.83333333333333,21.333333333333332,157559,126236,55740,5,1,0,0,1,0,1,0,0,0,13,14.833333333333334,18.333333333333332,17.666666666666668,21,86.5,82,64.33333333333333,66.83333333333333,56.5,4,4,4,0,0,0,0,0,58,125.16666666666667,0,0,0,42.833333333333336,45.5,137538,156878,237511,159916,167232,106895,122054,191304,129314,131229,62324,74550,107244,56493,59570
2017,10,28,9,13,85.16666666666667,4,285,34.333333333333336,175382,140270,61646,5,1,0,0,1,0,1,0,0,0,13,14,17.833333333333332,18,21,86.33333333333333,83.83333333333333,68.33333333333333,66.5,57.5,4,4,4,3.8333333333333335,0,0,0,0,178.33333333333334,98.66666666666667,0,0,0,102.83333333333333,60.666666666666664,144230,145875,221379,175961,184362,114896,111070,178844,142802,143515,65557,65328,102954,64006,54591
2017,10,28,10,15.5,77.83333333333333,4,431,68.16666666666667,189598,150947,65299,5,1,0,0,1,0,1,0,0,0,12.333333333333334,13.833333333333334,16.5,17.833333333333332,20,86,84.66666666666667,75.16666666666667,72.66666666666667,65.16666666666667,4,4,4,3.1666666666666665,0,0,0,0,217.83333333333334,96,0,0,0,146.5,83,135351,139541,196864,184625,194444,109201,106809,159638,152915,153740,56511,63112,92425,68161,56622
2017,10,28,11,18.833333333333332,68.5,4,542.3333333333334,166.16666666666666,193386,158603,70674,5,1,0,0,1,0,1,0,0,0,12,13.333333333333334,15.666666666666666,19.166666666666668,20.333333333333332,87,86,78.5,65.33333333333333,64.5,4,4,4,4,0,4.5,0,0,226.5,166.83333333333334,2.6666666666666665,0,0,188.16666666666666,136.83333333333334,139863,136826,172369,192415,200110,112336,105524,136435,159487,157056,50693,62457,81185,72274,62276
2017,10,28,12,19.833333333333332,68.5,4,552.8333333333334,144.66666666666666,193047,160314,73098,5,1,1,0,0,0,1,0,0,0,12,13,14.833333333333334,20.333333333333332,20,87.5,86.5,82,58.5,71.66666666666667,4,4,4,4,0,115.83333333333333,0,0,495.8333333333333,436.8333333333333,21.333333333333332,0,0,176.83333333333334,253.83333333333334,157559,137538,156878,185540,203172,126236,106895,122054,155989,157445,55740,62324,74550,73621,65301
2017,10,28,13,20,65.33333333333333,4,603.3333333333334,79.5,190008,159977,73267,5,1,1,0,0,0,1,0,0,0,13,13,14,21,19.833333333333332,85.16666666666667,86.33333333333333,83.83333333333333,55.333333333333336,72.16666666666667,4,4,4,4,0,285,0,0,377.6666666666667,296.5,34.333333333333336,0,0,228.33333333333334,136.5,175382,144230,145875,188923,199197,140270,114896,111070,154602,159969,61646,65557,65328,73506,67348
2017,10,28,14,20,65.16666666666667,4,539.1666666666666,49.666666666666664,186044,155014,69105,5,1,1,0,0,0,1,0,0,0,15.5,12.333333333333334,13.833333333333334,21.5,17.666666666666668,77.83333333333333,86,84.66666666666667,49.833333333333336,80.5,4,4,4,4,0,431,0,0,444.8333333333333,84.16666666666667,68.16666666666667,0,0,144.83333333333334,74.66666666666667,189598,135351,139541,187328,198716,150947,109201,106809,153763,160757,65299,56511,63112,67990,66263
2017,10,28,15,20,64.66666666666667,4,426.3333333333333,42.666666666666664,180580,149355,66969,5,1,1,0,0,0,1,0,0,0,18.833333333333332,12,13.333333333333334,21.833333333333332,16,68.5,87,86,52.5,86.33333333333333,4,4,4,4,0,542.3333333333334,4.5,0,316.5,109.33333333333333,166.16666666666666,2.6666666666666665,0,146.33333333333334,93.66666666666667,193386,139863,136826,182798,190165,158603,112336,105524,149947,156660,70674,50693,62457,63783,69071
2017,10,28,16,20,66.16666666666667,4,212.66666666666666,38.666666666666664,176603,145601,67005,5,1,1,0,0,0,1,0,0,0,19.833333333333332,12,13,21,16,68.5,87.5,86.5,57.5,88.5,4,4,4,4,0,552.8333333333334,115.83333333333333,0,130.16666666666666,61.833333333333336,144.66666666666666,21.333333333333332,0,76.33333333333333,52,193047,157559,137538,179659,185602,160314,126236,106895,146869,153187,73098,55740,62324,63212,69567
2017,10,28,17,20,70.5,4,82.83333333333333,29.833333333333332,204596,166064,86911,5,1,1,0,0,0,1,0,0,0,20,13,13,20.833333333333332,16,65.33333333333333,85.16666666666667,86.33333333333333,57.333333333333336,87.83333333333333,4,4,4,4,0,603.3333333333334,285,0,83.66666666666667,24.333333333333332,79.5,34.333333333333336,0,43.5,20.833333333333332,190008,175382,144230,206588,209708,159977,140270,114896,168602,173506,73267,61646,65557,87868,97819
2017,10,28,18,19,73.5,4,10.666666666666666,5.666666666666667,244337,195778,106911,5,1,0,1,0,0,1,0,0,0,20,15.5,12.333333333333334,20,17,65.16666666666667,77.83333333333333,86,56.833333333333336,82.66666666666667,4,4,4,4,0,539.1666666666666,431,0,10.833333333333334,4.833333333333333,49.666666666666664,68.16666666666667,0,6.666666666666667,4.166666666666667,186044,189598,135351,241880,248579,155014,150947,109201,196724,206802,69105,65299,56511,107132,118611
2017,10,28,19,18.333333333333332,77.16666666666667,4,0,0,241935,193157,109093,5,1,0,1,0,0,1,0,0,0,20,18.833333333333332,12,19.166666666666668,17.166666666666668,64.66666666666667,68.5,87,61.166666666666664,78.5,4,4,4,4,0,426.3333333333333,542.3333333333334,4.5,0,0,42.666666666666664,166.16666666666666,2.6666666666666665,0,0,180580,193386,139863,240109,248029,149355,158603,112336,196780,203615,66969,70674,50693,108381,118506
2017,10,28,20,18,76,4,0,0,232766,185121,108013,5,1,0,1,0,0,1,0,0,0,20,19.833333333333332,12,18.333333333333332,18.5,66.16666666666667,68.5,87.5,64.33333333333333,66.5,4,4,4,4,0,212.66666666666666,552.8333333333334,115.83333333333333,0,0,38.666666666666664,144.66666666666666,21.333333333333332,0,0,176603,193047,157559,237511,241828,145601,160314,126236,191304,196711,67005,73098,55740,107244,116556
2017,10,28,21,18.166666666666668,73.83333333333333,4,0,0,221355,171978,104045,5,1,0,1,0,0,1,0,0,0,20,20,13,17.833333333333332,18.333333333333332,70.5,65.33333333333333,85.16666666666667,68.33333333333333,66.83333333333333,4,4,4,4,0,82.83333333333333,603.3333333333334,285,0,0,29.833333333333332,79.5,34.333333333333336,0,0,204596,190008,175382,221379,222312,166064,159977,140270,178844,178096,86911,73267,61646,102954,110562
2017,10,28,22,18.333333333333332,74.16666666666667,4,0,0,199253,155163,93464,5,1,0,1,0,0,1,0,0,0,19,20,15.5,16.5,18,73.5,65.16666666666667,77.83333333333333,75.16666666666667,69.16666666666667,4,4,4,4,0,10.666666666666666,539.1666666666666,431,0,0,5.666666666666667,49.666666666666664,68.16666666666667,0,0,244337,186044,189598,196864,190412,195778,155014,150947,159638,157348,106911,69105,65299,92425,98075
2017,10,28,23,17,77.33333333333333,4,0,0,171279,133441,79165,5,1,0,1,0,0,1,0,0,0,18.333333333333332,20,18.833333333333332,15.666666666666666,18,77.16666666666667,64.66666666666667,68.5,78.5,68,4,4,4,4,0,0,426.3333333333333,542.3333333333334,0,0,0,42.666666666666664,166.16666666666666,0,0,241935,180580,193386,172369,168045,193157,149355,158603,136435,137350,109093,66969,70674,81185,87505
2017,10,29,0,16,80.83333333333333,4,0,0,154844,118723,72945,6,1,0,0,0,1,1,0,0,0,18,20,19.833333333333332,14.833333333333334,18,76,66.16666666666667,68.5,82,70.16666666666667,4,4,4,4,0,0,212.66666666666666,552.8333333333334,0,0,0,38.666666666666664,144.66666666666666,0,0,232766,176603,193047,156878,153210,185121,145601,160314,122054,121845,108013,67005,73098,74550,78507
2017,10,29,1,16,81.83333333333333,4,0,0,144625,109343,68739,6,1,0,0,0,1,1,0,0,0,18.166666666666668,20,20,14,17.5,73.83333333333333,70.5,65.33333333333333,83.83333333333333,70.33333333333333,4,4,4,4,0,0,82.83333333333333,603.3333333333334,0,0,0,29.833333333333332,79.5,0,0,221355,204596,190008,145875,142359,171978,166064,159977,111070,110335,104045,86911,73267,65328,70793
2017,10,29,2,16,82,4,0,0,140790,102836,66993,6,1,0,0,0,1,1,0,0,0,18.333333333333332,19,20,13.833333333333334,17.333333333333332,74.16666666666667,73.5,65.16666666666667,84.66666666666667,68.66666666666667,4,4,4,4,0,0,10.666666666666666,539.1666666666666,0,0,0,5.666666666666667,49.666666666666664,0,0,199253,244337,186044,139541,137954,155163,195778,155014,106809,106179,93464,106911,69105,63112,65825
2017,10,29,3,15,83.66666666666667,4,0,0,138704,100182,63753,6,1,0,0,0,1,1,0,0,0,17,18.333333333333332,20,13.333333333333334,17,77.33333333333333,77.16666666666667,64.66666666666667,86,68.33333333333333,4,4,4,4,0,0,0,426.3333333333333,0,0,0,0,42.666666666666664,0,0,171279,241935,180580,136826,135558,133441,193157,149355,105524,105374,79165,109093,66969,62457,64886
2017,10,29,4,15,84.83333333333333,4,0,0,137342,100378,62802,6,1,0,0,0,1,1,0,0,0,16,18,20,13,17,80.83333333333333,76,66.16666666666667,86.5,69.16666666666667,4,4,4,4,0,0,0,212.66666666666666,0,0,0,0,38.666666666666664,0,0,154844,232766,176603,137538,137236,118723,185121,145601,106895,106521,72945,108013,67005,62324,68287
2017,10,29,5,14.333333333333334,85.5,4,0,0,140701,101305,64600,6,1,0,0,0,1,1,0,0,0,16,18.166666666666668,20,13,16.5,81.83333333333333,73.83333333333333,70.5,86.33333333333333,71.83333333333333,4,4,4,4,0,0,0,82.83333333333333,0,0,0,0,29.833333333333332,0,0,144625,221355,204596,144230,140482,109343,171978,166064,114896,116968,68739,104045,86911,65557,71201
2017,10,29,6,14,86,4,0,0,123339,85030,51885,6,1,0,0,1,0,1,0,0,0,16,18.333333333333332,19,12.333333333333334,17.333333333333332,82,74.16666666666667,73.5,86,68.33333333333333,4,4,4,4,0,0,0,10.666666666666666,0,0,0,0,5.666666666666667,0,0,140790,199253,244337,135351,129969,102836,155163,195778,109201,119936,66993,93464,106911,56511,60853
2017,10,29,7,14,86.5,4,3.1666666666666665,2.5,121121,80266,46415,6,1,0,0,1,0,1,0,0,0,15,17,18.333333333333332,12,17.166666666666668,83.66666666666667,77.33333333333333,77.16666666666667,87,67.83333333333333,4,4,4,4,0,0,0,0,4.5,2.1666666666666665,0,0,0,2.6666666666666665,1.8333333333333333,138704,171279,241935,139863,145698,100182,133441,193157,112336,119289,63753,79165,109093,50693,53762
2017,10,29,8,15,86.83333333333333,4,46.166666666666664,29.833333333333332,134436,93424,51102,6,1,0,0,1,0,1,0,0,0,15,16,18,12,17.666666666666668,84.83333333333333,80.83333333333333,76,87.5,66.83333333333333,4,4,4,4,0,0,0,0,115.83333333333333,58,0,0,0,21.333333333333332,42.833333333333336,137342,154844,232766,157559,159916,100378,118723,185121,126236,129314,62802,72945,108013,55740,56493
2017,10,29,9,16.333333333333332,86,4,186.83333333333334,113,155220,111515,56953,6,1,0,0,1,0,1,0,0,0,14.333333333333334,16,18.166666666666668,13,18,85.5,81.83333333333333,73.83333333333333,85.16666666666667,66.5,4,4,4,4,3.8333333333333335,0,0,0,285,178.33333333333334,0,0,0,34.333333333333336,102.83333333333333,140701,144625,221355,175382,175961,101305,109343,171978,140270,142802,64600,68739,104045,61646,64006
2017,10,29,10,19.333333333333332,76.33333333333333,4,223.16666666666666,166.83333333333334,166891,123222,60964,6,1,0,0,1,0,1,0,0,0,14,16,18.333333333333332,15.5,17.833333333333332,86,82,74.16666666666667,77.83333333333333,72.66666666666667,4,4,4,4,3.1666666666666665,0,0,0,431,217.83333333333334,0,0,0,68.16666666666667,146.5,123339,140790,199253,189598,184625,85030,102836,155163,150947,152915,51885,66993,93464,65299,68161
2017,10,29,11,20,70.5,4,234.66666666666666,199.83333333333334,177057,128394,66099,6,1,0,0,1,0,1,0,0,0,14,15,17,18.833333333333332,19.166666666666668,86.5,83.66666666666667,77.33333333333333,68.5,65.33333333333333,4,4,4,4,4,3.1666666666666665,0,0,542.3333333333334,226.5,2.5,0,0,166.16666666666666,188.16666666666666,121121,138704,171279,193386,192415,80266,100182,133441,158603,159487,46415,63753,79165,70674,72274
2017,10,29,12,20.5,71.16666666666667,4,302.8333333333333,244.83333333333334,181657,133734,70460,6,1,1,0,0,0,1,0,0,0,15,15,16,19.833333333333332,20.333333333333332,86.83333333333333,84.83333333333333,80.83333333333333,68.5,58.5,4,4,4,4,4,46.166666666666664,0,0,552.8333333333334,495.8333333333333,29.833333333333332,0,0,144.66666666666666,176.83333333333334,134436,137342,154844,193047,185540,93424,100378,118723,160314,155989,51102,62802,72945,73098,73621
2017,10,29,13,21,71.33333333333333,4,310.1666666666667,248.83333333333334,183812,135165,70670,6,1,1,0,0,0,1,0,0,0,16.333333333333332,14.333333333333334,16,20,21,86,85.5,81.83333333333333,65.33333333333333,55.333333333333336,4,4,4,4,4,186.83333333333334,0,0,603.3333333333334,377.6666666666667,113,0,0,79.5,228.33333333333334,155220,140701,144625,190008,188923,111515,101305,109343,159977,154602,56953,64600,68739,73267,73506
2017,10,29,14,21.166666666666668,69,4,481.3333333333333,179.66666666666666,178538,133579,71579,6,1,1,0,0,0,1,0,0,0,19.333333333333332,14,16,20,21.5,76.33333333333333,86,82,65.16666666666667,49.833333333333336,4,4,4,4,4,223.16666666666666,0,0,539.1666666666666,444.8333333333333,166.83333333333334,0,0,49.666666666666664,144.83333333333334,166891,123339,140790,186044,187328,123222,85030,102836,155014,153763,60964,51885,66993,69105,67990
2017,10,29,15,21.833333333333332,65.16666666666667,4,399.5,83.66666666666667,173800,130363,70623,6,1,1,0,0,0,1,0,0,0,20,14,15,20,21.833333333333332,70.5,86.5,83.66666666666667,64.66666666666667,52.5,4,4,4,4,4,234.66666666666666,3.1666666666666665,0,426.3333333333333,316.5,199.83333333333334,2.5,0,42.666666666666664,146.33333333333334,177057,121121,138704,180580,182798,128394,80266,100182,149355,149947,66099,46415,63753,66969,63783
2017,10,29,16,21.5,66,4,271.5,43,169060,127917,69081,6,1,1,0,0,0,1,0,0,0,20.5,15,15,20,21,71.16666666666667,86.83333333333333,84.83333333333333,66.16666666666667,57.5,4,4,4,4,4,302.8333333333333,46.166666666666664,0,212.66666666666666,130.16666666666666,244.83333333333334,29.833333333333332,0,38.666666666666664,76.33333333333333,181657,134436,137342,176603,179659,133734,93424,100378,145601,146869,70460,51102,62802,67005,63212
2017,10,29,17,20.833333333333332,67.83333333333333,4,115.33333333333333,32.833333333333336,194936,148923,86081,6,1,1,0,0,0,1,0,0,0,21,16.333333333333332,14.333333333333334,20,20.833333333333332,71.33333333333333,86,85.5,70.5,57.333333333333336,4,4,4,4,4,310.1666666666667,186.83333333333334,0,82.83333333333333,83.66666666666667,248.83333333333334,113,0,29.833333333333332,43.5,183812,155220,140701,204596,206588,135165,111515,101305,166064,168602,70670,56953,64600,86911,87868
2017,10,29,18,19.833333333333332,73,4,8.833333333333334,5.5,232042,180994,103876,6,1,0,1,0,0,1,0,0,0,21.166666666666668,19.333333333333332,14,19,20,69,76.33333333333333,86,73.5,56.833333333333336,4,4,4,4,4,481.3333333333333,223.16666666666666,0,10.666666666666666,10.833333333333334,179.66666666666666,166.83333333333334,0,5.666666666666667,6.666666666666667,178538,166891,123339,244337,241880,133579,123222,85030,195778,196724,71579,60964,51885,106911,107132
2017,10,29,19,19,77.66666666666667,4,0,0,236743,182440,104413,6,1,0,1,0,0,1,0,0,0,21.833333333333332,20,14,18.333333333333332,19.166666666666668,65.16666666666667,70.5,86.5,77.16666666666667,61.166666666666664,4,4,4,4,4,399.5,234.66666666666666,3.1666666666666665,0,0,83.66666666666667,199.83333333333334,2.5,0,0,173800,177057,121121,241935,240109,130363,128394,80266,193157,196780,70623,66099,46415,109093,108381
2017,10,29,20,17.333333333333332,79.83333333333333,4,0,0,233871,179381,104063,6,1,0,1,0,0,1,0,0,0,21.5,20.5,15,18,18.333333333333332,66,71.16666666666667,86.83333333333333,76,64.33333333333333,4,4,4,4,4,271.5,302.8333333333333,46.166666666666664,0,0,43,244.83333333333334,29.833333333333332,0,0,169060,181657,134436,232766,237511,127917,133734,93424,185121,191304,69081,70460,51102,108013,107244
2017,10,29,21,17,83.16666666666667,4,0,0,220421,170792,99394,6,1,0,1,0,0,1,0,0,0,20.833333333333332,21,16.333333333333332,18.166666666666668,17.833333333333332,67.83333333333333,71.33333333333333,86,73.83333333333333,68.33333333333333,4,4,4,4,4,115.33333333333333,310.1666666666667,186.83333333333334,0,0,32.833333333333336,248.83333333333334,113,0,0,194936,183812,155220,221355,221379,148923,135165,111515,171978,178844,86081,70670,56953,104045,102954
2017,10,29,22,17,85.33333333333333,4,0,0,200407,155774,89174,6,1,0,1,0,0,1,0,0,0,19.833333333333332,21.166666666666668,19.333333333333332,18.333333333333332,16.5,73,69,76.33333333333333,74.16666666666667,75.16666666666667,4,4,4,4,4,8.833333333333334,481.3333333333333,223.16666666666666,0,0,5.5,179.66666666666666,166.83333333333334,0,0,232042,178538,166891,199253,196864,180994,133579,123222,155163,159638,103876,71579,60964,93464,92425
2017,10,29,23,16.666666666666668,86.66666666666667,4,0,0,173679,134209,79038,6,1,0,1,0,0,1,0,0,0,19,21.833333333333332,20,17,15.666666666666666,77.66666666666667,65.16666666666667,70.5,77.33333333333333,78.5,4,4,4,4,4,0,399.5,234.66666666666666,0,0,0,83.66666666666667,199.83333333333334,0,0,236743,173800,177057,171279,172369,182440,130363,128394,133441,136435,104413,70623,66099,79165,81185
2017,10,30,0,18.333333333333332,82.16666666666667,4,0,0,155454,117628,71008,0,0,0,0,0,1,1,0,0,0,17.333333333333332,21.5,20.5,16,14.833333333333334,79.83333333333333,66,71.16666666666667,80.83333333333333,82,4,4,4,4,4,0,271.5,302.8333333333333,0,0,0,43,244.83333333333334,0,0,233871,169060,181657,154844,156878,179381,127917,133734,118723,122054,104063,69081,70460,72945,74550
2017,10,30,1,19,79.16666666666667,4,0,0,144438,107810,65979,0,0,0,0,0,1,1,0,0,0,17,20.833333333333332,21,16,14,83.16666666666667,67.83333333333333,71.33333333333333,81.83333333333333,83.83333333333333,4,4,4,4,4,0,115.33333333333333,310.1666666666667,0,0,0,32.833333333333336,248.83333333333334,0,0,220421,194936,183812,144625,145875,170792,148923,135165,109343,111070,99394,86081,70670,68739,65328
